LOCK_VERSION,prescriber_id,created_at,id,SERVICE_EMERGENCY_INTERVENTION → status,SERVICE_EMERGENCY_INTERVENTION → company_id,SERVICE_B2CSDU_ORDER → external_id,SERVICE_B2CSDU_ORDER → id,SERVICE_USER_COMPANY - company_id → id,SERVICE_USER_COMPANY - company_id → name,SERVICE_USER_COMPANY - company_id → siret
"1,757,536,802,796",11,"10 septembre, 2025, 17:29",168857,1,"9,197",,,9197,AZ Serrurier,91803685600014
"1,757,580,002,856",1,"10 septembre, 2025, 17:08",168856,1,"9,248",,,9248,Gross Elec,92033784700015
"1,758,012,003,367",3,"10 septembre, 2025, 16:54",168835,1,"8,813",,,8813,HTB,82434780100014
"1,757,536,802,773",11,"10 septembre, 2025, 15:50",168832,1,"3,346",,,3346,BK Services,87926787000027
"1,757,581,203,709",1,"10 septembre, 2025, 15:30",168830,1,"9,850",,,9850,Sébastien Charron,90284981900013
"1,757,536,802,744",11,"10 septembre, 2025, 15:17",168827,1,"11,754","168,827",11469,11754,Ramban,91490943700016
"1,758,697,203,130",10,"10 septembre, 2025, 14:10",168823,1,"11,797","168,823",11470,11797,Tahabek Plomberie,92824037300011
"1,758,012,003,345",4,"10 septembre, 2025, 14:06",168822,1,"9,607",,,9607,AMR Serrurier ,90529349400027
"1,757,536,802,722",8,"10 septembre, 2025, 13:58",168821,1,"11,230",,,11230, AB Électricité ,98336999200018
"1,757,536,802,696",1,"10 septembre, 2025, 13:40",168819,1,"10,838",,,10838,KTM Multiservice,91035437200013
"1,757,536,802,670",3,"10 septembre, 2025, 13:36",168818,1,"12,262","168,818",11464,12262,VVS1,93959486700011
"1,757,520,003,562",11,"10 septembre, 2025, 12:21",168815,1,"12,117",,,12117,DTA Serrurier ,93854894800018
"1,757,629,202,957",3,"10 septembre, 2025, 11:06",168812,1,"2,228",,,2228,JTP Serrurier,89335013200013
"1,757,514,003,785",26,"10 septembre, 2025, 10:46",168811,1,197,"168,811",11458,197,Le Serrurier Lyonnais,53416958600029
"1,758,702,002,955",10,"10 septembre, 2025, 10:18",168809,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,605,202,626",10,"10 septembre, 2025, 09:40",168806,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,757,629,202,946",4,"10 septembre, 2025, 09:40",168805,1,"8,813",,,8813,HTB,82434780100014
"1,757,518,802,936",1,"10 septembre, 2025, 09:38",168804,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,758,012,003,323",10,"10 septembre, 2025, 09:36",168803,1,"2,215","168,803",11497,2215,Teddy Billard,93304208700017
"1,757,506,802,967",11,"10 septembre, 2025, 09:29",168801,1,"12,251",,,12251,clé de breizh,94389302400019
"1,758,012,003,301",8,"10 septembre, 2025, 09:12",168799,1,"12,262","168,799",11463,12262,VVS1,93959486700011
"1,757,518,802,915",3,"10 septembre, 2025, 09:04",168798,1,"12,262","168,798",11460,12262,VVS1,93959486700011
"1,757,518,802,885",8,"10 septembre, 2025, 08:56",168795,1,"12,199",,,12199,Les Serruriers de l'Est,90488434300016
"1,757,584,803,635",1,"10 septembre, 2025, 08:50",168794,1,"7,817",,,7817,Abdeahim Jammi,79190394100023
"1,757,581,203,684",3,"10 septembre, 2025, 08:38",168793,1,"12,266",,,12266,entreprise proxim,48834616400038
"1,757,536,802,646",1,"10 septembre, 2025, 08:32",168792,1,"9,533","168,792",11462,9533,Atelier AS services,99012084200010
"1,757,536,802,646",1,"10 septembre, 2025, 08:32",168792,1,"9,533","168,792",11459,9533,Atelier AS services,99012084200010
"1,759,225,202,921",11,"10 septembre, 2025, 08:32",168791,1,"10,163","168,791",11678,10163,Bruneau et Fils Renovation,50945665300021
"1,759,225,202,921",11,"10 septembre, 2025, 08:32",168791,1,"10,163","168,791",11457,10163,Bruneau et Fils Renovation,50945665300021
"1,757,520,003,531",11,"10 septembre, 2025, 08:29",168790,1,"11,830",,,11830, Allo Serrurier Grenoble 38,85298356800019
"1,757,536,802,621",11,"10 septembre, 2025, 08:01",168788,1,"11,538",,,11538,Clic and Call,84389516000037
"1,757,511,603,218",10,"10 septembre, 2025, 07:20",168787,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,571,602,703",1,"10 septembre, 2025, 06:16",168782,1,"9,269","168,782",11461,9269,MK Bâtiment,92204519000019
"1,761,148,803,433",29,"9 septembre, 2025, 20:54",168778,1,"9,269",,,9269,MK Bâtiment,92204519000019
"1,757,488,803,075",11,"9 septembre, 2025, 20:48",168777,1,"11,839",,,11839,Ilyas Al Satari,91810266600016
"1,757,488,803,053",11,"9 septembre, 2025, 20:42",168776,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,757,512,803,747",3,"9 septembre, 2025, 20:28",168775,1,"12,159",,,12159,Jml Service,94269829100013
"1,757,512,803,719",11,"9 septembre, 2025, 19:47",168774,1,"12,251",,,12251,clé de breizh,94389302400019
"1,757,512,803,695",1,"9 septembre, 2025, 16:48",168767,1,"9,973",,,9973,Vela Services,89412846100031
"1,757,509,203,330",10,"9 septembre, 2025, 16:22",168764,1,"7,660","168,764",11455,7660,RJ Chauffage 57 ,91210314000014
"1,757,536,802,600",4,"9 septembre, 2025, 16:08",168762,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,757,488,803,031",11,"9 septembre, 2025, 15:05",168756,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,757,490,003,483",11,"9 septembre, 2025, 14:30",168753,1,"12,260",,,12260,MNT16*,89803490500023
"1,757,520,003,484",3,"9 septembre, 2025, 14:26",168751,1,"10,103",,,10103,BMS Service,81124800400046
"1,757,518,802,800",10,"9 septembre, 2025, 14:26",168752,1,165,,,165,Allo Dépannage,98414145700015
"1,757,490,003,452",11,"9 septembre, 2025, 14:21",168750,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,757,490,003,424",11,"9 septembre, 2025, 14:13",168749,1,"8,813",,,8813,HTB,82434780100014
"1,757,581,203,653",26,"9 septembre, 2025, 14:10",168747,1,"12,248",,,12248,MGM serrure,94447437800014
"1,757,581,203,636",10,"9 septembre, 2025, 13:38",168743,1,"11,797",,,11797,Tahabek Plomberie,92824037300011
"1,757,514,003,698",4,"9 septembre, 2025, 13:02",168742,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,758,031,203,389",4,"9 septembre, 2025, 12:48",168741,1,"3,325","168,741",11479,3325,Eau Zone Atlantique,51417230300034
"1,757,514,003,670",26,"9 septembre, 2025, 12:46",168740,1,"12,014","168,740",11443,12014,N-Serrurerie ,85116017600026
"1,757,432,403,168",11,"9 septembre, 2025, 12:43",168739,1,"9,850","168,739",11447,9850,Sébastien Charron,90284981900013
"1,757,514,003,630",1,"9 septembre, 2025, 11:50",168738,1,"12,239",,,12239,MG Serrurier,94407645400015
"1,757,490,003,395",11,"9 septembre, 2025, 11:41",168737,1,"11,576","168,737",11445,11576,Sagara,88991408100027
"1,757,485,203,182",3,"9 septembre, 2025, 11:34",168736,1,"12,262","168,736",11448,12262,VVS1,93959486700011
"1,757,419,203,296",26,"9 septembre, 2025, 10:44",168732,1,"9,493",,,9493,MKM,90305683600021
"1,757,536,802,556",11,"9 septembre, 2025, 10:22",168730,1,"8,711",,,8711,ASPE,49382160700022
"1,757,420,402,383",26,"9 septembre, 2025, 10:18",168729,1,"11,801",,,11801,GS ,90827074700011
"1,757,514,003,575",10,"9 septembre, 2025, 09:29",168726,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,757,490,003,374",11,"9 septembre, 2025, 09:25",168725,1,"11,904",,,11904,AD Serrurier Hérault,93489910500019
"1,758,031,203,341",4,"9 septembre, 2025, 09:08",168724,1,"8,079",,,8079,DS Serrurerie,91052893400011
"1,757,485,203,160",3,"9 septembre, 2025, 08:58",168722,1,"1,620",,,1620,BL Rénovation,78907918300024
"1,757,514,003,515",1,"9 septembre, 2025, 08:54",168721,1,"10,914",,,10914,Etudes Services  ,98481559700013
"1,757,514,003,450",7,"9 septembre, 2025, 08:30",168720,1,"11,575",,,11575,Hicham Chrayat,53330109900040
"1,757,490,003,352",11,"9 septembre, 2025, 08:11",168719,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,757,605,202,600",10,"9 septembre, 2025, 08:10",168718,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,490,003,332",11,"9 septembre, 2025, 08:09",168717,1,"11,801",,,11801,GS ,90827074700011
"1,757,593,202,993",26,"9 septembre, 2025, 07:30",168712,1,"9,959","168,712",11472,9959,AMMS,83902699400021
"1,757,490,003,309",11,"9 septembre, 2025, 07:18",168710,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,516,403,524",8,"9 septembre, 2025, 06:50",168708,1,"10,914",,,10914,Etudes Services  ,98481559700013
"1,758,031,203,303",10,"9 septembre, 2025, 06:44",168706,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,485,203,138",3,"9 septembre, 2025, 06:20",168705,1,"12,116","168,705",11442,12116,Girard detect plus,93847476400017
"1,757,407,202,948",26,"9 septembre, 2025, 06:08",168704,1,"9,607",,,9607,AMR Serrurier ,90529349400027
"1,757,520,003,441",1,"9 septembre, 2025, 06:07",168703,1,"9,533","168,703",11439,9533,Atelier AS services,99012084200010
"1,757,520,003,408",3,"9 septembre, 2025, 05:46",168702,1,"12,181",,,12181,la Pierre 66,93838952500016
"1,757,485,203,113",3,"9 septembre, 2025, 03:44",168700,1,"11,890",,,11890,KM Pro,85303155700020
"1,757,490,003,278",11,"8 septembre, 2025, 22:59",168697,1,"11,936",,,11936,JD SERVICES,93472056600017
"1,757,520,003,376",28,"8 septembre, 2025, 21:51",168696,1,"10,913",,,10913,Slim Elec,88901921200014
"1,757,421,602,961",4,"8 septembre, 2025, 20:21",168694,1,"12,251",,,12251,clé de breizh,94389302400019
"1,757,431,203,076",7,"8 septembre, 2025, 19:54",168693,1,"12,262","168,693",11433,12262,VVS1,93959486700011
"1,757,406,002,684",26,"8 septembre, 2025, 19:10",168692,1,"10,914","168,692",11437,10914,Etudes Services  ,98481559700013
"1,757,485,203,089",3,"8 septembre, 2025, 19:00",168691,1,"7,646",,,7646,Multi Services 37,80978866400013
"1,757,490,003,256",11,"8 septembre, 2025, 18:03",168689,1,"12,248",,,12248,MGM serrure,94447437800014
"1,757,520,003,333",10,"8 septembre, 2025, 15:45",168680,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,757,506,802,874",11,"8 septembre, 2025, 15:40",168679,1,"7,817","168,679",11444,7817,Abdeahim Jammi,79190394100023
"1,757,492,402,938",11,"8 septembre, 2025, 15:31",168678,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,757,520,003,293",11,"8 septembre, 2025, 15:18",168677,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,517,603,393",11,"8 septembre, 2025, 14:57",168673,1,"1,776",,,1776,J Ruiz Multidepannages,51879640400029
"1,759,179,602,900",10,"8 septembre, 2025, 14:26",168669,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,406,002,635",26,"8 septembre, 2025, 14:18",168668,1,"8,118",,,8118,SVM,90924267900019
"1,757,492,402,896",11,"8 septembre, 2025, 14:09",168667,1,"11,936",,,11936,JD SERVICES,93472056600017
"1,757,493,603,748",11,"8 septembre, 2025, 13:57",168665,1,"8,212",,,8212,PNSFER,98163397700013
"1,757,493,603,719",11,"8 septembre, 2025, 13:43",168664,1,"12,262",,,12262,VVS1,93959486700011
"1,757,493,603,699",11,"8 septembre, 2025, 13:38",168663,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,757,493,603,673",11,"8 septembre, 2025, 13:30",168662,1,"12,176",,,12176,ANG pro,93901297700012
"1,757,428,803,384",8,"8 septembre, 2025, 13:26",168661,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,757,493,603,647",11,"8 septembre, 2025, 13:11",168660,1,"3,346","168,660",11438,3346,BK Services,87926787000027
"1,757,406,002,613",26,"8 septembre, 2025, 13:08",168659,1,"12,003",,,12003,Serrurerie Piombino,92046025000011
"1,757,508,003,428",11,"8 septembre, 2025, 12:58",168657,1,"9,508",,,9508,Dépanne Speed 24,92166567500010
"1,757,493,603,619",11,"8 septembre, 2025, 12:55",168656,1,"9,533","168,656",11429,9533,Atelier AS services,99012084200010
"1,757,516,403,496",10,"8 septembre, 2025, 12:52",168655,1,"8,813",,,8813,HTB,82434780100014
"1,757,515,203,289",10,"8 septembre, 2025, 12:30",168653,1,165,"168,653",11441,165,Allo Dépannage,98414145700015
"1,757,493,603,571",11,"8 septembre, 2025, 12:20",168652,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,516,403,480",4,"8 septembre, 2025, 12:16",168649,1,"9,973",,,9973,Vela Services,89412846100031
"1,758,031,203,263",11,"8 septembre, 2025, 12:12",168648,1,"9,640","168,648",11519,9640,TMA Menuiseries ,93004148800014
"1,758,031,203,263",11,"8 septembre, 2025, 12:12",168648,1,"9,640","168,648",11518,9640,TMA Menuiseries ,93004148800014
"1,757,421,602,898",4,"8 septembre, 2025, 11:58",168647,1,"8,101",,,8101,MRC Serrurier,90913848900010
"1,757,629,202,936",11,"8 septembre, 2025, 10:40",168645,1,"12,245",,,12245,Adham AKHMEDOV,90494686000023
"1,757,422,803,329",10,"8 septembre, 2025, 09:54",168642,0,"10,890",,,10890, CSI,81342486800012
"1,758,658,803,000",11,"8 septembre, 2025, 09:51",168641,1,"12,262",,,12262,VVS1,93959486700011
"1,757,431,203,026",7,"8 septembre, 2025, 09:26",168639,1,"9,269",,,9269,MK Bâtiment,92204519000019
"1,757,493,603,533",11,"8 septembre, 2025, 09:18",168637,1,90,,,90,Serrures Audoises,48786546100031
"1,757,486,402,492",3,"8 septembre, 2025, 08:54",168634,1,"10,820",,,10820,Stan Electricité,88403072700017
"1,757,406,002,590",26,"8 septembre, 2025, 08:28",168630,1,"11,538",,,11538,Clic and Call,84389516000037
"1,757,493,603,491",11,"8 septembre, 2025, 08:15",168627,1,"12,117",,,12117,DTA Serrurier ,93854894800018
"1,757,493,603,449",11,"8 septembre, 2025, 08:13",168626,1,"9,170",,,9170,AAD (ABC Dépannage),45150590300018
"1,757,406,002,569",26,"8 septembre, 2025, 08:12",168625,1,"8,437","168,625",11426,8437,SARL Michel Riché et Fils,48214024100027
"1,757,406,002,569",26,"8 septembre, 2025, 08:12",168625,1,"8,437","168,625",11425,8437,SARL Michel Riché et Fils,48214024100027
"1,757,398,803,423",1,"8 septembre, 2025, 07:48",168622,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,493,603,395",11,"8 septembre, 2025, 07:45",168621,1,"12,266",,,12266,entreprise proxim,48834616400038
"1,757,341,202,914",1,"8 septembre, 2025, 07:34",168619,1,"3,191",,,3191,EURL Vignon,78856670100017
"1,757,341,202,831",1,"8 septembre, 2025, 06:08",168612,1,"11,244","168,612",11427,11244, AIM Menuiseries,90135096700013
"1,757,406,002,546",26,"8 septembre, 2025, 05:52",168610,1,"9,640","168,610",11420,9640,TMA Menuiseries ,93004148800014
"1,757,406,002,546",26,"8 septembre, 2025, 05:52",168610,1,"9,640","168,610",11419,9640,TMA Menuiseries ,93004148800014
"1,757,278,802,644",11,"7 septembre, 2025, 19:55",168606,1,"11,538",,,11538,Clic and Call,84389516000037
"1,757,341,202,761",1,"7 septembre, 2025, 19:36",168605,1,"11,575",,,11575,Hicham Chrayat,53330109900040
"1,757,593,202,971",25,"7 septembre, 2025, 18:47",168604,1,"9,964",,,9964,Noorelec,85080745400010
"1,757,496,003,064",29,"7 septembre, 2025, 17:58",168601,1,"8,711",,,8711,ASPE,49382160700022
"1,757,317,202,898",8,"7 septembre, 2025, 16:36",168594,1,"9,640","168,594",11416,9640,TMA Menuiseries ,93004148800014
"1,757,317,202,898",8,"7 septembre, 2025, 16:36",168594,1,"9,640","168,594",11415,9640,TMA Menuiseries ,93004148800014
"1,759,489,203,868",8,"7 septembre, 2025, 15:42",168593,1,"1,613",,,1613,Exocoms Group,93441901100010
"1,757,486,402,464",3,"7 septembre, 2025, 14:12",168588,1,"9,640",,,9640,TMA Menuiseries ,93004148800014
"1,757,317,202,857",8,"7 septembre, 2025, 13:42",168586,1,197,,,197,Le Serrurier Lyonnais,53416958600029
"1,757,516,403,468",25,"7 septembre, 2025, 13:15",168583,1,"11,049","168,583",11414,11049,Lorey Install,82914349400013
"1,757,317,202,834",8,"7 septembre, 2025, 13:14",168582,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,757,407,202,860",26,"7 septembre, 2025, 13:12",168581,1,"11,839",,,11839,Ilyas Al Satari,91810266600016
"1,757,486,402,442",3,"7 septembre, 2025, 12:24",168577,1,"7,985",,,7985,ADIA,92483957400010
"1,757,407,202,817",26,"7 septembre, 2025, 11:54",168574,1,"10,099",,,10099,Depan'& moi,93837321400015
"1,757,658,003,219",26,"7 septembre, 2025, 11:40",168572,1,"3,346","168,572",11423,3346,BK Services,87926787000027
"1,757,318,403,827",8,"7 septembre, 2025, 11:28",168571,1,"9,533","168,571",11421,9533,Atelier AS services,99012084200010
"1,757,516,403,451",7,"7 septembre, 2025, 11:26",168570,1,90,,,90,Serrures Audoises,48786546100031
"1,757,408,403,963",26,"7 septembre, 2025, 11:06",168569,1,"11,575",,,11575,Hicham Chrayat,53330109900040
"1,757,342,402,883",1,"7 septembre, 2025, 10:53",168565,1,"1,613","168,565",11413,1613,Exocoms Group,93441901100010
"1,757,280,003,034",11,"7 septembre, 2025, 10:12",168563,1,"12,117",,,12117,DTA Serrurier ,93854894800018
"1,757,408,403,930",26,"7 septembre, 2025, 09:48",168560,1,"10,099",,,10099,Depan'& moi,93837321400015
"1,757,334,003,284",10,"7 septembre, 2025, 09:36",168559,1,"12,270",,,12270,missana alain,52287674700026
"1,757,280,003,012",11,"7 septembre, 2025, 08:48",168557,1,"11,752","168,557",11411,11752,Djamel Mouna  ,47765895900036
"1,757,486,402,419",3,"7 septembre, 2025, 08:42",168556,1,"12,166","168,556",11410,12166,Var Services Habitat,45366625700051
"1,757,421,602,840",4,"7 septembre, 2025, 07:52",168552,1,"11,904",,,11904,AD Serrurier Hérault,93489910500019
"1,757,281,203,309",11,"7 septembre, 2025, 07:41",168548,1,"1,613","168,548",11418,1613,Exocoms Group,93441901100010
"1,757,342,402,837",1,"7 septembre, 2025, 06:18",168544,1,"9,248",,,9248,Gross Elec,92033784700015
"1,757,342,402,807",1,"7 septembre, 2025, 06:16",168543,1,"10,082",,,10082,Baran Frédéric,94975915300016
"1,757,486,402,402",3,"6 septembre, 2025, 21:12",168538,1,"9,640",,,9640,TMA Menuiseries ,93004148800014
"1,757,318,403,806",8,"6 septembre, 2025, 20:20",168536,1,"12,014","168,536",11409,12014,N-Serrurerie ,85116017600026
"1,757,516,403,407",25,"6 septembre, 2025, 20:19",168535,1,"10,554",,,10554,AMJ EP 34,83277695900021
"1,757,421,602,770",4,"6 septembre, 2025, 19:58",168534,1,"12,003",,,12003,Serrurerie Piombino,92046025000011
"1,757,408,403,916",26,"6 septembre, 2025, 19:46",168532,1,"12,014","168,532",11417,12014,N-Serrurerie ,85116017600026
"1,757,346,002,652",1,"6 septembre, 2025, 19:30",168531,1,"10,914","168,531",11408,10914,Etudes Services  ,98481559700013
"1,757,486,402,372",3,"6 septembre, 2025, 18:54",168530,1,"9,926",,,9926,DG Plomberie 73,94854871400013
"1,757,496,003,034",29,"6 septembre, 2025, 17:00",168522,1,"10,267",,,10267,Artisan Dépannage Express,98263753000014
"1,758,120,003,290",28,"6 septembre, 2025, 15:36",168514,1,"10,267",,,10267,Artisan Dépannage Express,98263753000014
"1,757,340,003,392",29,"6 septembre, 2025, 15:14",168513,1,"8,711",,,8711,ASPE,49382160700022
"1,757,408,403,885",26,"6 septembre, 2025, 15:06",168512,1,"10,838",,,10838,KTM Multiservice,91035437200013
"1,757,514,003,266",26,"6 septembre, 2025, 14:32",168509,1,90,"168,509",11449,90,Serrures Audoises,48786546100031
"1,757,398,803,350",1,"6 septembre, 2025, 13:52",168506,1,"8,212",,,8212,PNSFER,98163397700013
"1,757,408,403,833",26,"6 septembre, 2025, 13:50",168505,1,"8,711",,,8711,ASPE,49382160700022
"1,757,408,403,798",26,"6 septembre, 2025, 13:26",168504,1,"10,914",,,10914,Etudes Services  ,98481559700013
"1,757,493,603,335",11,"6 septembre, 2025, 13:09",168502,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,757,408,403,751",26,"6 septembre, 2025, 12:34",168498,1,"11,936",,,11936,JD SERVICES,93472056600017
"1,757,428,803,294",8,"6 septembre, 2025, 12:18",168495,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,757,338,803,043",28,"6 septembre, 2025, 12:09",168492,1,"10,052",,,10052,BCL,41859355400029
"1,757,280,002,990",11,"6 septembre, 2025, 12:04",168489,1,"12,266",,,12266,entreprise proxim,48834616400038
"1,757,398,803,295",1,"6 septembre, 2025, 12:02",168488,1,"12,139","168,488",11493,12139,Dépanne and Go,94157502900017
"1,757,280,002,967",11,"6 septembre, 2025, 11:37",168486,1,"12,077","168,486",11406,12077,Batipro Solutions,93945110000019
"1,757,280,002,967",11,"6 septembre, 2025, 11:37",168486,1,"12,077","168,486",11405,12077,Batipro Solutions,93945110000019
"1,757,408,403,712",26,"6 septembre, 2025, 10:44",168477,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,318,403,780",8,"6 septembre, 2025, 10:26",168476,1,"12,255","168,476",11404,12255,les serruriers du coin,94539990500013
"1,757,408,403,632",26,"6 septembre, 2025, 10:12",168473,1,"8,101","168,473",11403,8101,MRC Serrurier,90913848900010
"1,757,421,602,728",4,"6 septembre, 2025, 09:56",168472,1,"12,168",,,12168,DPA 38,94290904500018
"1,757,408,403,585",26,"6 septembre, 2025, 09:48",168471,1,"10,914","168,471",11401,10914,Etudes Services  ,98481559700013
"1,757,318,403,757",8,"6 septembre, 2025, 09:10",168466,1,"9,533","168,466",11412,9533,Atelier AS services,99012084200010
"1,757,280,002,946",11,"6 septembre, 2025, 08:43",168464,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,758,709,202,425",10,"6 septembre, 2025, 08:36",168462,1,"10,066",,,10066,Ajimi Bouraoui,90021288700013
"1,757,318,403,736",8,"6 septembre, 2025, 08:34",168459,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,757,281,203,287",11,"6 septembre, 2025, 08:28",168455,1,"12,132",,,12132,serrurerie prat 2,98013827500014
"1,757,685,603,395",3,"6 septembre, 2025, 08:26",168454,1,"12,248",,,12248,MGM serrure,94447437800014
"1,757,281,203,265",11,"6 septembre, 2025, 08:26",168453,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,281,203,243",11,"6 septembre, 2025, 07:49",168450,1,90,"168,450",11400,90,Serrures Audoises,48786546100031
"1,757,281,203,221",11,"6 septembre, 2025, 07:43",168448,1,"12,266",,,12266,entreprise proxim,48834616400038
"1,757,486,402,335",3,"6 septembre, 2025, 06:00",168442,1,869,,,869,Moty Nicolas Vitrerie 45 / Lechat,49838841200054
"1,757,493,603,265",29,"6 septembre, 2025, 05:51",168441,1,"8,983",,,8983,MG serrurerie ,94253403300017
"1,757,514,003,205",26,"6 septembre, 2025, 01:22",168438,1,"9,269",,,9269,MK Bâtiment,92204519000019
"1,757,318,403,714",8,"5 septembre, 2025, 21:46",168435,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,421,602,689",4,"5 septembre, 2025, 20:23",168431,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,281,203,193",11,"5 septembre, 2025, 20:08",168430,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,281,203,171",11,"5 septembre, 2025, 19:49",168429,1,"12,255","168,429",11399,12255,les serruriers du coin,94539990500013
"1,757,409,602,535",26,"5 septembre, 2025, 19:22",168428,1,"9,973",,,9973,Vela Services,89412846100031
"1,757,487,603,131",3,"5 septembre, 2025, 18:20",168427,1,"11,729",,,11729,Colombel Hugo Plomberie  ,98245225200025
"1,757,338,803,019",28,"5 septembre, 2025, 18:16",168425,1,"10,267",,,10267,Artisan Dépannage Express,98263753000014
"1,757,487,603,118",3,"5 septembre, 2025, 17:46",168422,1,"10,741",,,10741,AJ Solutions,98530120900013
"1,757,409,602,509",26,"5 septembre, 2025, 16:50",168420,1,"8,118",,,8118,SVM,90924267900019
"1,757,422,803,297",4,"5 septembre, 2025, 16:08",168415,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,757,280,002,901",11,"5 septembre, 2025, 15:50",168411,1,"12,251",,,12251,clé de breizh,94389302400019
"1,757,092,802,937",11,"5 septembre, 2025, 15:31",168407,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,757,280,002,850",11,"5 septembre, 2025, 14:56",168402,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,759,828,802,647",4,"5 septembre, 2025, 14:48",168401,1,"9,135","168,401",11776,9135,Emonet,80130660600022
"1,757,428,803,256",8,"5 septembre, 2025, 14:44",168400,1,"9,749",,,9749,SAS SERVICE SERRURERIE ASSISTANCE FERMETURE,93105939800012
"1,757,487,603,105",3,"5 septembre, 2025, 14:30",168396,1,"1,613",,,1613,Exocoms Group,93441901100010
"1,757,398,803,248",1,"5 septembre, 2025, 13:48",168391,1,"1,620","168,391",11393,1620,BL Rénovation,78907918300024
"1,757,318,403,691",8,"5 septembre, 2025, 13:26",168390,1,"11,878","168,390",11391,11878,Securi'M ,93203510800012
"1,757,409,602,486",26,"5 septembre, 2025, 13:04",168386,1,"8,080","168,386",11398,8080,Serrurerie Muldep,40911578900078
"1,757,409,602,486",26,"5 septembre, 2025, 13:04",168386,1,"8,080","168,386",11397,8080,Serrurerie Muldep,40911578900078
"1,757,088,003,725",11,"5 septembre, 2025, 13:00",168385,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,757,409,602,464",26,"5 septembre, 2025, 12:50",168383,1,"10,099","168,383",11388,10099,Depan'& moi,93837321400015
"1,757,422,803,265",4,"5 septembre, 2025, 12:28",168380,1,"11,936",,,11936,JD SERVICES,93472056600017
"1,757,084,403,500",11,"5 septembre, 2025, 12:22",168378,1,628,,,628,AD Menuiserie,53023946600069
"1,757,508,003,398",11,"5 septembre, 2025, 12:21",168377,1,"8,237","168,377",11453,8237,SDC Toiture,82410403800024
"1,757,422,803,245",4,"5 septembre, 2025, 12:16",168376,1,"9,508","168,376",11402,9508,Dépanne Speed 24,92166567500010
"1,757,487,603,092",3,"5 septembre, 2025, 12:14",168374,1,"9,322",,,9322,S.C Serrurier-Conseil,91041233700016
"1,757,409,602,442",26,"5 septembre, 2025, 12:14",168375,1,"12,248",,,12248,MGM serrure,94447437800014
"1,757,088,003,677",11,"5 septembre, 2025, 11:42",168373,1,"12,251",,,12251,clé de breizh,94389302400019
"1,757,088,003,623",11,"5 septembre, 2025, 11:24",168371,1,"10,914",,,10914,Etudes Services  ,98481559700013
"1,757,409,602,410",26,"5 septembre, 2025, 11:14",168370,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,757,410,802,977",26,"5 septembre, 2025, 10:48",168368,1,"11,801",,,11801,GS ,90827074700011
"1,757,088,003,577",11,"5 septembre, 2025, 10:12",168367,1,"9,269",,,9269,MK Bâtiment,92204519000019
"1,757,410,802,949",26,"5 septembre, 2025, 10:06",168366,1,"1,620","168,366",11390,1620,BL Rénovation,78907918300024
"1,758,032,403,304",11,"5 septembre, 2025, 10:01",168364,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
